Write a story that features a character whose life changed dramatically because of a dream.,
Construct a short story with a moral lesson,
Write a creative story given the following facts.,Theme: Friendship	Character: Cowboy	Setting: Mountain
Name three strengths you have and explain how they will benefit the company if you were to be hired.,
Write a blog post on the importance of content marketing for small businesses.,
Generate a list of five benefits of a good website design.,
Identify three types of government assistance that could help startups during the economic downturn.,
Generate a story using the following three objects.,"Anvil, Hammer, Wood"
Write an email to a professor about a possible research project.,Professor: Dr. George Brown	Subject: Proposed research project
"Evaluate the argument ""We should not raise taxes on the wealthy"".",
Generate a plausible story with a twist ending.,
Add two sentences to this short story and make it at least 500 words.,The King liked to take long walks in the woods. He always found something interesting and unexpected during his strolls.
Write a short story involving the two given objects,Pencil and moon
Design a Chutes and Ladders board game,
Write a persuasive essay on why public transportation should be used more.,
Come up with 10 questions related to nutrition.,
Write a story about a person who decides to move to a new town.,
Make a children's story about a treasure hunt.,
Write a business proposal to launch a new product.,
Generate an essay that explains the significance of the Internet in modern society.,
Describe the monetary policy of the Bank of England,
Generate an email introducing yourself when applying to a job.,
Compare and contrast Dijkstra’s algorithm and A* algorithm.,
Write a story about a knight who goes on a quest.,
Explain the process of mitosis in 200 words.,
"I need you to write an argumentative essay on the topic ""The Effect of Social Media on Teenagers""",
"Write a story beginning with the words ""The sun shone brightly"".",
Write a story beginning with the following sentence: It was raining hard that day.,
Analyse the political implications of a 4 day work week.,
Write a 300-400 word essay about the role of technology in the healthcare industry.,
Propose an algorithm that can detect anomalies in a network.,
Create an algorithm for predicting house prices.,
Write a short story about a woman who is socially distancing from her family during the pandemic.,
Compose a 500-word essay about the importance of education.,
Compare the healthcare systems in the US and the UK.,
Comment on the following statement: Animals should not be kept in zoos.,
Write a 150-word essay about the importance of computer-aided learning.,
"Generate a story about a magical creature using the phrase ""the stars shone brightly.""",
"Generate a machine learning algorithm to predict the outcome of a rock, paper, scissors game.",
Generate an opinion article talking about the pros and cons of online classes.,
Write a formal apology letter that is 250 words long.,
Explain how the ancient philosopher Plato's philosophy should be applied in the context of modern times.,
Create an explanation of how a computer can recognize human faces.,
Create a user guide for an online course.,Course description: This 10-week course covers the fundamentals of web development.
Generate an essay discussing the benefits of online education compared to traditional education.,
Create a questionnaire for data collection for product feedback.,
Compose a blog article on the importance of exercise.,
Find and explain three examples of the given literary device.,Anaphora
Compose a blog post explaining why Python is the ideal programming language for data science.,
"From the following facts, write a creative story where two people of different generations bond over an activity.","Two people: 80 year old grandparent, 18 year old grandchild	Activity: Baking"
Explain how quantum computing works in two paragraphs.,
Write a letter to your boss asking for a raise,
"Write a short story that involves the following elements—a rural village, a supernatural creature, and a full moon.",
Give an example of a successful negotiation and explain why it was effective.,
Generate a story about an adventurous animal.,
Generate a story about a child learning how to fly.,
Write an example of a compare and contrast essay.,Cats and Dogs
Create a story about a young girl who dreams of being a space explorer.,
Compose a short story about two siblings exploring a forest.,
"Write a short story that takes place in the city of Paris, France.",
Write a story about a bird stranded in an unfamiliar land.,
Write a 3-minute speech about current trends in [AI Technology].,
Create a report outlining the advantages and disadvantages of using [Machine Learning] in a certain industry.,
Generate an essay on the current challenges in the field of [Robotics].,
Write a story about a character who is an enthusiastic astronomer.,Setting: A small town in rural Wisconsin.
Generated a short story that features two people in a conflict.,
"Create a short story of your own in 200 words featuring the following words: ""plate"" and ""proud"".",
What guidelines can be used for determining the best methods for dealing with the given situation?,Managing conflicts among team members
Write a story about two adventurers,
Create a short story about a student who is struggling with Chemistry,
Create an outline for a persuasive essay on why people should not text while driving.,
Write a paragraph summarizing a given story.,The Three Little Pigs
Write a narrative from the perspective of a bird learning how to fly.,
Generate a 500-word blog post summarizing the current status of artificial intelligence.,
Write a short story about a man who lost his way and found something new.,
Create a fictional story that involves a magical creature.,
Write an email to persuade your manager to grant you a pay raise.,
"Write a blog post titled ""Five Reasons You Should Invest in Stocks"".",
Write a short story where a character goes through a transformation,
Compose a song that tells a story,
Imagine a story set in an underwater world with robots as the main characters.,
Develop an argument supporting a point.,The importance of physical education in schools
Compose a brief essay about the destruction of the environment.,
Generate an original story using the given theme.,Theme: Ageing
Construct an argument to support the following statement: Social media can be a useful tool for learning.,
Generate a short story from a single sentence input.,The lazy elephant was strolling in the jungle.
Summarize a news article about the growth of AI assistants into one or two paragraphs.,Article URL: https://www.forbes.com/sites/bernardmarr/2018/12/06/how-ai-voice-assistants-are-impacting-our-daily-lives/#28bf88de6c85
Search for five user reviews with a rating of 4 stars or higher.,
Use the given facts to write an essay about global warming.,"Global warming is the gradual increase in the average temperature of the Earth's atmosphere and its oceans, a change that is believed to be permanently changing the Earth’s climate."
Write 150 words on why automated customer service using GPT-3 is beneficial to businesses.,
"Create a story based on the following premises: a frustrated robot, huge city, unreliable AI.",
Write a summary of the process for creating and managing a digital marketing campaign.,
Create a story involving a talking mouse and an elephant.,
Write an essay on the three major sociological theories,
Create a 5-minute storytelling about a newspaper delivery person.,
"Generate a new, interesting story about a super-intelligent AI becoming the world’s supreme leader.",
Generate a short story about an individual whose life takes an unexpected twist.,
Pick two characters from a movie and explain how they are different.,Characters: Tony Stark and Obadiah Stane (from the Iron Man movie)
Write a story with a surprise ending.,
"Create a creative story using these words: house, animals, weather",
Compare and contrast the two topics listed in the input.,Artificial Intelligence and Machine Learning
Write a story of 500 words involving magic.,
Generate a children's story with the following title: The Magic Violin.,
"Analyze the implications of the following statement: ""Competition is essential for success in life.""",
Compare and contrast the moral values of the protagonist and antagonist of To Kill a Mockingbird.,
Write an opinion piece on the topic of environmental conservation.,
Write a news article on the topic of the current trend of automation.,
Analyze why the following book is a classic.,Pride and Prejudice by Jane Austen
Generate an example of an apology letter to a friend.,Noinput
Generate a sample of a cover letter for a job in accounting.,Noinput
Write a persuasive essay on why people should get a pet.,
Compare and contrast learning through reading versus learning through experience.,
Writing a short article about a new technology that you think will revolutionise the world.,
Create a set of instructions for creating a budget.,
Generate a story set in a jungle with a moral lesson.,
Create a story in which the main character has to make a life-changing decision.,
Generate 10 questions about nutrition.,
Expand on this idea to create a story.,A prince falls into a deep sleep
Generate a persuasive essay arguing for a particular point of view.,Topic: Benefits of Online Education
Synthesize a blog post.,Topic: Working from home.
"Using the provided input, write a story about a traveler.","The traveler was tired and hungry, but he kept going."
Design a machine learning algorithm to detect fake news.,
Generate a short story that involves an engineer and a robot.,
"Write a short story beginning with ""The sun had already set in the west when...""",
Make a list of eco-friendly habits to adopt.,
Write a detailed explanation about the concept of tides.,
Compare and contrast the two theories about the origin of the universe: Big Bang and Steady State.,
Compare and contrast the American Revolution with the French Revolution,
Design a blog post that promotes the benefits of a vegetarian lifestyle,
"Generate a new article based on the topic : ""Benefits of Soccer.""",
Generate a creative story that takes place in a kingdom ruled by a wicked witch.,
Write a step-by-step guide on how to backup and restore a database.,
Generate a fantasy story using the characters and settings given in the input.,"Characters: Elves, Dwarves, Wizard	Location: Forest"
Invent a funny story involving three animals,
Create a story for a children's book about a crocodile.,
Can you explain how blockchains work?,
Describe how a telephone works in two paragraphs.,
Write a 250 word essay about the topic given,The role of technology in education
Write a formal letter to your supervisor requesting a raise.,
Research about the events of the American Civil War and classify them into categories.,
Write a paragraph about the impact of economic incentives on the behavior of consumers.,
Identify and outline the various phases of the moon.,
Generate a 500 word story about a story centered on a robotic cat,"John loved cats and dreamed of having one, but his family didn't have the resources to take care of an animal. One day, John heard about the new robotic cats and decided to save his money for one."
Create a story about a student who learns a valuable lesson,
Tell me a story about a wizard who saves a village from a dragon.,
Summarize the first chapter of To Kill a Mockingbird in 10 sentences.,
Write a story about a family that moves to a new city.,
"Summarize the paper entitled ""Learning to Focus with Soft Attention""",
List the challenges of deep learning.,
"Write a story that explains how the phrase ""Every cloud has a silver lining"" can be interpreted in a contemporary context.",
Write a story beginning with “He saw himself reflected in the mirror…”,
Generate an appropriate cover letter for the following job.,We're looking for a Front-End Software Engineer with experience in React.
Construct a questionnaire with 10 questions and the given topic.,Topic: Climate Change
Write a short story in the style of science fiction.,"Agnes, a scientist living the year 3287, receives a puzzling message from a ruined city on the distant moon."
Write a 500-character speech summarizing the main points of the article.,The article discusses the impact of deforestation on global wildlife populations.
"Using the following figure as a reference, explain why people tend to overestimate the probability of rare events.","![alt text](https://www.e-education.psu.edu/worldofprobability/sites/www.e-education.psu.edu.worldofprobability/files/media/ImagesUncleTonyDreads.gif ""Uncle Tony Dreads"")"
Create an original list of questions for an interview with a famous person. Output the list.,No Input
"Generate a paragraph with the topic ""Digital Transformation"".",
"Given a popular mobile game, create a story set in the game's world.",Clash of Clans
Generate a story based on this context,"Once upon a time, there was a brave knight who had a magical sword that could slay any monster."
Write an essay discussing two important personal goals that you have.,
Write an essay discussing the importance of communication in a relationship,
Write a 150-word essay on the health benefits of eating fruits and vegetables.,
Write a poem that captures the essence of the given emotion.,Hope
Write a blog post discussing the importance of diversity in workplace.,
Write a children story with a moral message.,
How would you write a story about a magical bird?,
Write a short story about a person who inherits a magical wand.,
"Construct a short story of your own with the following elements: a desert, a cactus, and a mysterious stranger.",
Generate a horror story involving a haunted house.,
Suppose you are a financial analyst. Create a report that evaluates the current market conditions.,
Create a guide on how to write a blog post.,
Compare and contrast the methods of machine learning and artificial intelligence.,
Write a story about a character discovering their true identity,
Write a story about a young girl who gets lost in the forest.,
Write a 200-word summary of the given book.,Book: “The Catcher in the Rye” by J.D. Salinger
Research and write an article on the current situation of a given topic.,Topic: Battery Technology
Write a letter to apply for a position as a customer service representative,"Dear Sir/Madam,"
Create a list of 10 ethical concerns of AI,
Summarize the biography of a given historical figure.,Charles Darwin
"Given two personal items, write a story about an adventure that someone goes on with these two items.",a ball and an umbrella
Generate a fiction story about robots.,
Begin a story with a protagonist who is the CEO of an international corporation.,
Create a rundown of the stages of sleep.,
Write a blog post about renewable energy sources.,
Generate an example of a business plan for a restaurant.,Restaurant Name: Bella's Bistro
Describe the painting “Nighthawks” by Edward Hopper.,
Write a creative blog post about the importance of physical exercise for one's mental health.,
Explain the scientific principles behind a rainbow and why rainbows are multi-colored.,
Write an essay about what makes a good leader.,
Write a letter of recommendation to a former employee.,Erin Anderson
"Generate a story inspired by the keyword ""time"".",
Generate an impromptu speech about the following topic.,The importance of physical exercise
Create a short story in the horror genre based on the given setting.,Setting: An abandoned island
Generate a creative story which is at least 500 words long.,
"Create a story set in a fantasy world involving a character called ""The Shapeshifter""",
Write a persuasive argument in favor of a given cause.,The need to reduce our reliance on fossil fuels.
Compose a description summarizing the main ideas of an article.,The article is about the potential effects of the Covid-19 pandemic on the global economy
Write a short story about two turtles who were once enemies but become friends over time.,
Generate a transcript for a 5 minute podcast with the given prompt.,Prompt: The Increasing Popularity of Veganism
Write a story about a prince who wants to save the kingdom from an evil dragon.,
"Given a set of facts, create a persuasive essay.",Fact: Plastic bags are harmful to the environment.
Give advice on how to save enough money for retirement.,
Create a story about a person walking in the park.,
Compose a short story about two friends with opposite personalities.,
Write a story about a fox and a bear that become friends.,
"Build a short story around the keyword ""mystery"".",
Generate a story about a young girl who moved to a new town,
Compose an example of a story in past tense which involves a conversation,
Write a 500-word story in the horror genre.,
Generate a story about a farmer who finds a genie in a lamp.,
Write a classification algorithm to detect spam emails.,"This is an email example:		Subject: Promotional offer		Dear Customer,		We have a special offer in store for you! Get 50% off when you shop today. 		Click the link below to find out more."
Create a blog post that explains public-key cryptography.,No input
Write a story that centers around a snowboarding competition.,
Write a letter to a friend about a bad experience you had.,
List steps for preparing a traditional French omelet,
Write a first person account of climbing a mountain.,
Construct a story about a robotic pet.,
Compare and contrast the beliefs of Buddhism and Hinduism.,
"Construct a story that illustrates the phrase ""A ripple effect"".",
Generate a blog post about using artificial intelligence in the healthcare industry.,
Write a story about a princess travelling across the sea to find true love,
Create a story of a person who travelled around the world.,
Write a story with a given setting and character.,Setting: a hospital wing 	Character: a nurse
Compose a story about two siblings going on a camping trip with their parents.,
Write 10 sports terms and their definitions.,
Summarize the differences between an owl and a hawk.,
Write a story about a fisherman who lived in a small village.,
Create a short story about a magical creature that lives in the forest.,
Write an effective job application for the role of Software Engineer.,
What is the best way to back up large volumes of data?,
Analyze the pros and cons of displaying ads on a website.,
Describe the key differences between a server and a client in networking.,
Generate a creative scenario in which two characters (Alice and Bob) interact.,
Generate a report on the projected effects of climate change on the farming industry in the next 5 years.,
Write a 500-word article on the importance of climate change awareness,
Write a detailed instruction on how to change a tire.,
"Generate a story using the words ""adventure"", ""ancient"", and ""treasure"".",
Write a story about a witch's magical broom.,
Generate example savings account website reviews.,
Generate an example of a job offer letter.,
Write a blog post about the importance of time management for small business owners.,
Generate a short story about a time-traveler exploring the past.,
Write the rules for a card game.,
Generate a story of two people who are childhood friends.,
Generate a set of questions to ask to gauge how well a customer understands a product.,
Create 20 questions about the topic of space exploration.,
Generate a story about a grandmother traveling to the moon.,
Elaborate on why students should get involved in their school communities.,
Write a short story about a 13-year-old who discovers the power of technology.,
Outline the steps to troubleshoot a software problem.,
Write a story that features the following characters: a magical dragon and a brave knight.,
Write a speech introducing the concept of automation.,
Compose 10 questions related to the following topic:,The history of the American Revolution
Generate a story about a family who adopts a pet.,
Generate a story about a character who is frustrated about their job.,
Create a story about a person who discovers a talent they didn't know they had.,
Generate an original story set in an urban cityscape.,
What are the environmental benefits of using alternative energy sources?,
Tell a story about a fire breaking out.,
Develop the following ideas into a short story.,A vampire cursed to never get satisfaction from drinking blood.
"Write a story using the following elements: a thought-provoking question, an exotic location, a helpful character",
Explain the characteristics of generative models,
Create 10 multiple-choice questions about quantum physics.,Topic: Wave-Particle Duality
"Given a theme, write a research-based article.",Fire safety in universities
Write a short story about two friends who were separated by a tsunami.,
Write a fictional story in the third person perspective that takes place in the following setting: A city park on a Saturday morning.,
"Generate a story starting with the sentence ""It was already late when they stepped out of the house"".",
"Write a 200 word summary of the poem ""The Road Not Taken""",
Write a story for someone who has lost his job due to pandemic.,John had been an employee at the local grocery store for ten years.
Write an adventure story for a 12 year old.,Rod and his family had just moved to a small coastal town.
Write a short essay on the importance of taking breaks from work.,
Create a plan for composting food scraps.,
Create a study guide for the given subject.,Physics
Create a blog post on the importance of international volunteering.,
Write a story of a student's first day at a new school.,
Generate a persuasive argument for new initiatives in animal welfare legislation.,
Generate a story about an average Joe trying to find work in the city.,Average Joe: Charlie	City: New York City
Write a letter to a local government official advocating for an environmental issue.,
Write an apology letter from a customer to a company.,"Dear Company, 		I am so sorry for my rude behavior towards your customer representative last week during my attempt to return a product."
Identify the key points from the following story and explain each briefly.,"The Science Behind Dogs & Cats 		Because of the special bond humans have with their pets, it is no surprise that cats and dogs are two of the most loved pets in the world. But how does the relationship between humans and our furry friends work? Scientists have studied the science behind the interaction between cats and dogs and humans.	 	The science of pet therapy has been well researched by scientists. Studies have shown that when pets and humans interact, the people involved exhibit lower levels of stress hormones and an increased ""feel good"" hormone. Studies have also shown that petting a dog can decrease anxiety and help the person become more relaxed.		Studies have found that cats are less socially interactive than dogs, but they have their own way of communicating with humans. In some cases, cats can hear a stranger's voice and knew who it belonged to without having ever met them before. Cats have been found to be social learners that rely on visual cues to interpret their environment.		The science also includes how cats and dogs adapt to their environment. Dogs are found to be social learners and learn from their environment as well as from humans. They may be able to calm a person with their presence and can be trained to do various tasks. Cats on the other hand are more independent animals and stay close to their surroundings. They can pick up behavioral cues from their environment, more than humans, which is why cats can be so entertaining to watch."
Construct a paragraph of at least 7 sentences (about 200 words) on the topic of cloud computing.,
Compare and contrast television and YouTube.,
Identify the best place to view a sunset in India.,
Draft a short speech about the benefits of artificial intelligence.,
Write a brief report about the effects of increasing population density on the environment.,
Generate a story about a situation where someone has to make a difficult decision.,
Research and compare the pros and cons of online education and traditional classroom education.,
Explain why discrimination exists in the workplace,
"You are provided with a short story, and you need to generate a different and longer version of the story.","Alex had been studying for weeks for his big math test. He was nervous, but he felt confident that he'd ace it. As the test began, he became increasingly anxious. He started to doubt himself and got more and more confused as he went on. He was sure he'd fail, but he kept on trying."
Analyze this poem and explain the central message of its author.,"""The Road Not Taken"" by Robert Frost		Two roads diverged in a yellow wood, 	And sorry I could not travel both 	And be one traveler, long I stood 	And looked down one as far as I could"
Compose a thesis based on the given topic: The Impact of Technology on Education.,
Create a blog post that compares hiking in the summer versus winter.,
Restrict the article to within 250 words,Particle Physics: An Overview
"Write a creative story that starts with the phrase ""The sun was setting in the west"".",
Generate a list of countries and their respective flags.,
Generate an original storyline that starts with the given sentence.,"A small boat drifted in the lake, with nobody at the oars."
Describe the behavior of a rock falling through air.,
Write a persuasive essay on whether online classes are effective.,
"In 200 words or less, write a story about a mouse using the following information:","The mouse is living in an old abandoned amusement park, and it must get past a herd of angry cows to get back to its home."
Come up with a data story involving the following data set.,A data set on the average amount of time spent in meetings per day by people who work in the same industry
Describe the main characters and premise for a story set in the future.,
Design a two-player game that can be played with a set of 20 cards.,
Write a paragraph that describes a time when you achieved a difficult goal.,
Explain the differences between the 7 Chakras.,
Explain the labor laws India currently has in place for people of various genders and ages.,
Generate a creative story based on given prompt and input.,Genre: Fantasy	Prompt: A princess receives a magical music box
What are the positive and negative impacts of open source software?,
Write a memo to inform employees about the new dress code policy.,
Summarize the key points of a research paper in 500 words.,Topic: The effects of climate change on global agriculture
Create a story that's corny and cheesy.,
"Generate a creative story based on these words: moon, astronaut, telescope",
"Generate a three paragraph essay on the theme ""The Benefits of Waking Up Early"".",
Compose an essay in the form of an argument defending the motion that robots should be included in the workplace.,
Create a story of a child who is afraid of the dark,
Write 500 words about the implications of introducing artificial intelligence into our society.,
Write an article evaluating the effectiveness of a product.,Adidas UltraBoost Running Shoes
Write a short story about a bear in the woods.,
Create an article summarizing the challenges of urban agriculture in the United States.,
Summarize the New York Times article about the rise of AI.,https://www.nytimes.com/2020/06/16/opinion/artificial-intelligence-growth-development.html
Research a given historical event and explain what happened in a five-paragraph essay.,Historical Event: The Cuban Missile Crisis
Compare the plots of Harry Potter and the Sorcerer's Stone and Harry Potter and the Chamber of Secrets.,
Compose a letter of complaint to a company.,Product: Refrigerator	Problem: Developed rust on the door
Write a horror story that focuses on the fear of technology.,
Write a descriptive story about a bear going on a picnic.,
Write a paragraph describing the technique used to design a bridge.,
Write an essay discussing the advantages and disadvantages of ubiquitous computer usage,
What are the differences between supervised and unsupervised learning algorithms?,
Create a 10-step process for planting a tree.,
Write a short story in which the protagonist encounters a magical creature.,
Generate a list of policies to encourage CSR in companies,
Write a blog post about marketing strategies to reach a target audience.,
Explain the conservation of momentum.,
How do ecological services enhance biodiversity?,
Tell me a horror story in the style of Poe.,
Generate a travel blog article discussing the pros and cons of <mask> compared to the other tourist destination in India.,Jaipur
Generate a short story about a <mask> trying to find their place in the world.,Cheetah
How would artificial intelligence be used for helping the disabled?,
Provide a short essay about the importance of public education,
Create a blog post introducing the theme of the book.,The novel “Gravitys Rainbow” by Thomas Pynchon
Create a new story about a witch fighting against a dragon,
Generate a list of tips for a high school student about how to balance their time between studying and social activities.,
Generate a story with a lesson about the danger of greed.,
Generate a folktale or legend.,
Develop a marketing strategy for a hypothetical pet food company.,
Generate a short story about a person in survival mode.,
Write a persuasive essay about why people should read books.,
Compose a list of five positive effects of technology on education.,
Create an essay about the importance of nature conservation.,
Compose an email to a potential client explaining the benefits of your service.,
Write a persuasive essay defending President Eisenhower's policy of expansive civil rights,
Explain how free will exists in the face of determinism.,
Write an essay that argues whether a belief in fate is a hindrance or a help.,
Compare and contrast URL encoding and base64 encoding,
Generate a story about a teenager who travels around the world.,
Generate a story about a magical forest for children aged 8-10.,
Create a blog post about your favorite travel destination.,My favorite travel destination is Italy.
Create a blog post of 300 words discussing how AI has impacted the logistics and supply chain industry.,
Create a set of instructions on how to operate a robot arm.,
Create a short story about a person discovering a new planet.,
Write a short story about the following event.,A young man named Bill receives an invitation to the castle of his fathers old friend.
Compare and contrast horror movies from the 70s to ones made today.,
Create a story using a set of words given below.,"Girl, Present, Library, Sand Castle"
Write a script for a one minute introduction of yourself to a potential employer.,Name: John Smith
"Based on the input text, write a persuasive argument supporting the idea that ""textbooks should be available for free"".",Textbooks are often expensive and difficult for students to purchase.
Write a short story about a person's journey to learn a new language.,
Create a 100-word description of a room,
Create a script for a news report about the effect of the coronavirus on the education system.,
Create an email to a professor introducing yourself and your goals.,
Generate an essay about ways to reduce energy consumption,
Explain the following scientific concept in layperson's terms: chi-squared test,
Generate a piece of children's literature that highlights the importance of friendship,
Generate a story about a forest ranger exploring an uncharted area.,
Come up with strategies on how to increase the customer satisfaction for the specific product.,Mailing list subscription software
"Write a letter to the mayor, thanking him for his efforts during the coronavirus pandemic.",
Write an essay on success.,
"Write a short story that begins with the sentence: ""It was the last time she would ever set foot in the old house.""",
Explain a quick and easy way for a person who is new to programming to get started.,
Create a story about going to the moon.,
Generate an example of text written in the style of Edgar Allan Poe.,
Write a short story about a robot who discovers nature.,
Write a short story that takes place in the future and explores a technology advancement.,
Generate a story based on a historical event.,The Cuban Missile Crisis
Can you share a sample article based on the given topic?,Topic: Advantages and Disadvantages of Artificial Intelligence
"Generate a story starting with the phrase: ""The day the world changed forever""",
Read the following article and summarize it in 5 points,"The article is about how facial recognition technology can be used to detect emotions in people. Facial recognition technology is able to analyze subtle facial expressions and features to detect emotions such as happiness, sadness, anger and surprise. This technology can be used to apprehend criminals more quickly, screen passengers for security purposes, and identify shoppers for targeted marketing."
Describe how machine learning algorithms work in 5 steps.,
Write a narrative about a brave lion.,
Analyze how the scientific method can be used to solve difficult problems.,
Write a novel about a swashbuckling pirate.,
Write an essay on the following topic: Technology's Impact On The Work Place,
Write an imaginative story,
Generate 10 text sentences using the following prompt:,The forest was silent
Write a story with the beginning provided below,Once upon a time there was a young man who was determined to save the world.
Pick a topic and write a short persuasive essay on it.,Advantages and disadvantages of online learning
Write a short story that centers around the theme of time.,
Write a brief essay about how data privacy affects society.,
Examine the differences between an LLC and a C-corporation.,
Create a professional powerpoint presentation about the benefits of using a financial planner.,
Compose an email introducing someone to a new job role.,"[recipient name], [position]"
"Evaluate this statement: ""Genetically modified (GM) organisms are positive for the environment"".",
Choose 3 topics from the list and create a short article about each of them.,Topics:	- Human cloning	- Global pandemics	- Automation technology
Write a short essay on the causes of climate change.,
"Create a story with the following characters: a dragon, a knight, and a wizard.",
Create a song with 10-15 lines about a peaceful day in the park.,
Write a short story about an alien landing on Earth.,
Create a story using the provided information as guidance.,"Martha is an 80-year-old former librarian. She loves to garden, but today her plants are disappearing."
Write a letter to Santa Claus.,
Write a story in the given style and tone.,"Mystery, Suspenseful"
Generate a story involving a snowman and a car.,
Create a contract for a specific action.,The contractor will be providing cleaning services for a house once a week.
"Write a story using the phrase ""It was the middle of the night""",
"Summarize the article ""Google Research Focuses on Neuroevolution"".",
Create a Random Forest classifier to predict the sentiment of a given sentence.,The food here is really amazing.
"Compose a short essay on the topic ""Exploring the Life in a City""",
Write a critique for an artistic work.,"A painting by Vincent Van Gogh titled ""The Starry Night"""
Generate a persuasive speech about decreasing the use of plastic,
Compose a letter to a friend describing a recent vacation,
Select a type of weather and explain the features of it in 5-7 sentences.,Rain
Compare and contrast two popular movie genres.,
Write a scientific paper given a title and an abstract.,"Title: Exploring the Effects of Climate Change on Marine Ecosystems	Abstract: This paper explores the effects of climate change on the health and stability of marine ecosystems, with a focus on how the shifting temperatures influence species migration, the growth and decline of certain species, and food web relations."
Write an essay outlining the pros and cons of government intervention in the economy.,
"Write a story that ends with the phrase, ""the sun rose and he was gone.""",
Write a story about a person living in the future.,
Describe how an algorithm can be used to find the closest pair of points.,"Two points, A(2, 3) and B(8, 5)."
Create a unique story about a character who decides to visit a secret hidden town.,
Compose a speech praising the accomplishments of the given individual.,Barack Obama
Use the given heading to generate a paragraph with 15 sentences,Advantages of Online Learning
Compare and contrast the use of AI in the fields of healthcare and education.,
Write a narrative about visiting an art museum.,
Generate a blog post about the importance of meditation in managing stress.,
Generate a blog post about how technology is transforming the way people communicate,
Write a short story of at least 500 words involving the given characters.,"Characters: Mark, Sarah, and Alice"
Create a story about a rabbit living with an adventurous squirrel in the forest.,
Compare the effect of different techniques for preventing data loss from cyber attacks.,
Generate an example story given the following premise,A man decides to write a book about his experiences during the pandemic.
Compare and contrast the philosophies of Friedrich Nietzche and Jean-Paul Sartre.,
Generate a story about a character who is trying to find something.,
Examine the given issue and explain why it is or isn't an ethical responsibility.,Should companies strive to help curb climate change?
Create a dance routine to the given song.,Song: Uptown Funk (Mark Ronson & Bruno Mars)
Generate a short story with 3-4 characters and a twist,
State the pros and cons of implementing a more stringent emissions policy,
Describe what AI ethical best practices should organizations consider?,
Write a creative story within 100 words using the given prompt.,"Prompt - ""Promise to stay with me forever"""
Tell a story about a magical journey to a far away land.,
Write a cover letter for a job that requires management experience.,ABC company has a perfect opening for a Head of Operations. The job requires five years of experience in a management role.
Write a short story about a man trying to escape his mundane life,
Generate a new urban legend about a haunted tree in a small town.,
Synthesize a 300-word article about the decline of honey bee populations.,
Write a creative story involving two characters who are estranged friends reunited.,
Write an essay exploring the impact of AI on small businesses.,
Write a persuasive essay on the topic of animal experimentation.,
"Provide examples of control, treatment and confounding variables.",
Generate a science fiction story based on the following material.,
"Based on a given premise, generate a scientific progress report.",The experiment tested the effect of a new drug on cells.
"Please generate a short story of maximum 500 words, with a science fiction theme.",
Create a story about a boy saving a kitten from a tree.,
Write a thank you email to a professor after a successful internship program.,Project results:	- Achieved target of a 10% increase in efficiency	- Won an award for most innovative project
Write a story about a spaceship crashing on the moon.,
What should be the special considerations for designing a human resource system for a multinational corporation?,
Critically analyse the six core principles of design-thinking,
Write a short essay explaining why physical education is important in schools.,
Compose an email to a potential employer showcasing your relevant experience and qualifications,
Write a short story about a person struggling with an addiction.,Anna had been struggling with her addiction for as long as she could remember.
Compile a list of climate change solutions for businesses,
"Generate a fictional story that begins with the sentence: ""The sun shone brightly in the sky.""",
Create a blog post about airplane safety.,
Explain the historical significance of the Cuban Missile Crisis.,
Write a cover letter for the given job position.,Job Position: Software Engineer
Create a believable and exciting adventure story.,
Write an editorial advocating for more bike lanes in a city.,
Write a 5-sentence story based on the following theme: 'Finding Adventure'.,
Write a story about a robot who is trying to learn about the world,
Review the given essay. Give me a thorough summary.,The essay is about how teachers and school administrators can work together to create a safe and respectful school environment for students.
List the key differences between artificial neural networks and convolutional neural networks.,
Write an email to complain about a bad customer service experience.,I was trying to purchase a laptop online but the checkout system crashed and I couldn't complete payment.
Write a story about a penguin fallen in love.,
Write a short reflective essay about an experience that has changed you.,
How can we inspire more people to become coding experts?,
Create a story about a robot that refused to obey its owner.,
Write a blog post about 5 tips to take care of your skin.,
Explain the difference between a customer journey and a customer experience.,
Describe some of the cons of using a language model approach in Machine Learning.,
Outline the steps to conduct analysis on the given data.,"Data: 10,000 images of animals"
Create an explanatory hypothesis for the given observation.,Observation: More young people are taking up apprenticeships than ever before.
Write a persuasive essay about why people should eat more fruits and vegetables.,
Draft an apology letter to a broken trust.,
Write a blog post discussing the effects of social media on self-esteem.,
Write a story about someone who learns to surf.,A young girl named Amelia had always been fascinated by the ocean. She had always wanted to learn to surf.
Generate a science fiction story of 500 words with the following prompt: A computer virus is released that allows people to travel through time,
Generate a creative story about a character who lives in a village with a secret.,
Construct an email to a prospective employer introducing yourself and your qualifications.,
"In this task, you are given a short story, edit it to make it more suspenseful and engaging.","Once upon a time, there was an old man who lived alone in a small village. He had few possessions but he was happy with what he had."
Generate a story with a beginning and an end around the topic of friendship.,
Write an essay comparing two poems.,"""A Red, Red Rose” by Robert Burns and “The New Colossus” by Emma Lazarus"
"Compare the themes of freedom in ""The New Colossus"" and ""Sonnet 19"".","""The New Colossus"" by Emma Lazarus and ""Sonnet 19"" by William Shakespeare"
"Given some musical notes, write a 500-word story about it.",* C major	* D minor	* F major	* G major
Write a 500-word story about this song.,Song: “The Scientist” by Coldplay
